fips,PST045214,PST045213,PST040210,PST120214,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010213,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030213,LND110210,POP060210
48311,805,772,707,13.9,9.2,707,3.9,20.2,22.6,49.5,94.9,1.0,0.5,0.5,0.0,3.0,36.6,60.5,91.2,10.6,52.5,67.0,6.8,47,12.4,482,81.1,1.3,63200,254,2.43,27375,39500,19.2,36,424,35.5,128,87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1139.43,0.6
48313,13861,13819,13667,1.4,1.1,13664,5.7,21.3,14.8,42.2,76.1,20.3,1.1,0.8,0.1,1.6,21.8,56.5,86.8,5.9,18.3,78.8,12.5,874,26.7,5136,71.7,4.3,94200,3743,2.72,15131,41732,25.2,224,2826,17.0,978,0,0.0,0.0,0.0,0.0,0.0,0.0,0,31907,178851,13503,13114,14,466.07,29.3
48315,10149,10239,10536,-3.7,-2.8,10546,4.6,18.5,22.8,50.9,74.0,22.0,1.1,0.6,0.0,2.2,3.8,71.0,89.4,1.4,4.8,81.0,12.2,1205,29.5,6183,74.9,5.0,72900,4563,2.26,20337,31967,23.2,154,1357,7.1,718,824,0.0,0.0,0.0,0.0,0.0,0.0,0,5546,66344,6230,5753,10,380.88,27.7
48317,5460,5291,4799,13.8,10.3,4799,8.2,29.5,12.1,49.5,94.9,2.1,1.1,0.7,0.1,1.1,44.7,52.0,85.2,11.8,29.4,70.1,10.9,236,18.2,1853,74.8,4.5,72200,1555,3.13,20859,42607,15.8,99,1104,9.9,384,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24422,45368,10274,0,1,914.94,5.2
48319,4071,4148,4012,1.5,3.4,4012,3.9,21.7,26.6,50.3,97.1,1.0,0.5,0.2,0.2,0.9,23.1,75.1,90.1,8.3,17.0,82.0,26.5,414,17.9,2729,83.0,2.8,170100,1699,2.37,27504,46865,13.6,134,828,0.2,613,827,0.0,0.0,0.0,0.0,0.0,0.0,0,41336,28978,7426,3659,7,928.80,4.3
48321,36519,36537,36702,-0.5,-0.4,36702,7.0,25.3,15.4,50.1,83.7,11.4,1.2,2.2,0.1,1.3,40.0,46.2,90.7,10.7,28.0,78.1,14.5,2636,22.7,18841,70.2,13.7,92000,13260,2.72,23389,43096,21.1,730,7902,-6.4,2699,2943,0.0,0.0,0.0,0.0,0.0,23.0,0,0,313945,8547,38800,110,1100.28,33.4
48323,57023,56510,54258,5.1,4.2,54258,8.8,32.5,11.1,50.5,97.0,0.6,1.5,0.5,0.0,0.4,95.1,3.2,89.2,34.9,94.2,56.6,12.2,1159,20.3,17849,71.1,15.7,86300,15714,3.45,13668,31395,30.5,771,11360,-0.3,4370,4417,0.0,0.0,0.0,0.0,78.0,0.0,0,0,504755,9897,48530,113,1279.26,42.4
48325,47894,47366,46006,4.1,3.0,46006,5.7,24.5,15.1,48.4,94.0,2.9,0.9,0.9,0.1,1.1,50.6,45.3,89.4,5.5,34.0,80.5,20.0,4392,29.7,17914,78.1,5.6,112900,15284,2.86,22413,55326,17.7,687,6548,6.9,3125,3877,0.0,0.0,0.0,0.0,28.6,0.0,75313,189912,360081,8231,29785,17,1325.36,34.7
48327,2147,2143,2242,-4.2,-4.4,2242,4.2,18.1,29.3,49.9,96.2,1.4,1.4,0.2,0.0,0.7,35.4,62.6,81.3,4.9,27.6,75.3,18.8,277,20.6,1692,72.1,2.7,56400,871,2.49,18253,31215,23.5,39,0,0.0,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6667,16323,7758,0,0,902.03,2.5
48329,155830,151949,136875,13.8,11.0,136872,8.3,27.5,10.3,50.1,89.0,6.8,1.1,1.6,0.1,1.4,41.1,50.0,81.5,8.7,30.0,81.8,24.4,8820,18.8,56046,67.7,23.1,148600,50644,2.78,33672,62993,10.4,4977,79755,8.5,14801,16151,2.5,0.0,3.1,0.0,16.0,24.0,533829,2411656,2276743,18058,259193,1824,900.30,152.0
48331,24256,24191,24758,-2.0,-2.3,24757,6.3,25.1,19.1,50.6,86.9,10.1,1.3,0.6,0.0,1.2,24.8,64.1,85.9,4.6,15.1,81.2,14.4,1921,25.8,11237,68.4,7.0,78400,9330,2.58,21248,37391,19.2,398,4168,-0.6,1512,1834,0.0,0.0,0.0,0.0,0.0,26.9,0,87312,181361,7334,17678,86,1016.93,24.3
48333,4870,4886,4936,-1.3,-1.0,4936,5.2,22.6,24.4,50.6,96.8,0.9,1.0,0.2,0.0,1.1,17.5,80.3,94.4,7.3,11.5,81.5,21.9,411,17.5,2836,80.1,2.7,104100,1817,2.59,22651,44213,13.1,109,876,3.5,440,661,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70373,14123,2080,0,748.26,6.6
48335,9076,8998,9403,-3.5,-4.3,9403,5.1,19.3,13.4,38.5,83.5,12.8,1.5,0.6,0.0,1.6,38.7,48.2,74.6,6.4,26.6,75.3,8.3,625,22.5,4035,74.6,5.7,45800,2748,2.53,15936,42045,11.7,143,1601,5.7,475,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3384,55754,6003,3667,0,911.09,10.3
48337,19416,19435,19720,-1.5,-1.4,19719,6.0,22.9,20.9,50.5,96.1,0.6,1.3,0.6,0.0,1.4,10.4,86.6,85.2,4.6,9.1,82.0,16.6,1847,25.5,10089,75.6,9.0,86000,8038,2.41,24699,44231,15.6,420,4722,4.3,1900,2204,0.0,0.0,0.0,0.0,0.0,31.5,0,38556,213681,10894,10935,1,930.91,21.2
48339,518947,499818,455764,13.9,9.7,455746,6.9,27.0,11.7,50.4,89.9,4.7,1.0,2.6,0.1,1.7,21.9,69.4,83.5,12.9,19.2,86.3,30.7,32099,31.7,188329,72.9,15.5,166200,163462,2.87,32911,67766,12.4,9945,136265,6.3,39966,40269,0.0,0.0,2.1,0.0,9.7,25.9,3667010,6399326,5260066,12748,728582,6340,1041.74,437.5
48341,22148,22223,21904,1.1,1.5,21904,9.0,31.5,10.2,48.0,86.6,2.7,1.5,7.8,0.2,1.2,52.9,35.9,80.6,28.3,54.1,67.5,13.2,582,16.4,7934,72.8,12.6,85600,6820,3.20,19770,51181,15.4,460,8332,0.7,1004,1437,0.0,0.0,0.0,0.0,26.0,0.0,0,0,217873,10995,22995,17,899.69,24.3
48343,12743,12782,12934,-1.5,-1.2,12934,6.2,23.1,20.3,51.9,73.6,22.8,1.1,0.5,0.1,1.9,8.8,65.8,84.4,4.3,7.6,82.0,13.1,1204,23.1,5992,74.2,7.3,69900,4949,2.56,20045,37849,20.6,235,4183,-3.8,829,1102,7.4,3.6,0.0,0.0,0.0,36.9,1140439,138930,70300,5402,8814,1,251.99,51.3
48345,1153,1193,1210,-4.7,-1.4,1210,3.5,20.3,27.8,48.1,95.5,2.1,1.5,0.8,0.0,0.2,15.7,80.7,83.5,2.5,10.5,86.8,18.1,74,17.8,779,66.3,3.0,59800,433,2.73,18828,35845,25.5,27,130,0.0,125,257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5220,4085,310,0,989.56,1.2
48347,65301,65190,64524,1.2,1.0,64524,7.1,23.3,12.6,52.1,77.4,18.4,0.9,1.5,0.1,1.6,18.5,60.4,77.3,9.2,16.2,80.5,24.3,3412,18.7,27773,58.1,20.1,101700,23586,2.52,20362,36777,25.7,1301,17763,2.9,3859,4826,8.1,0.0,0.0,0.0,3.4,19.1,1418896,0,691236,11048,87801,37,946.54,68.2
48349,48195,48133,47831,0.8,0.6,47735,7.2,26.6,15.5,50.5,81.6,14.0,1.1,0.8,0.8,1.6,25.2,58.4,85.1,11.3,20.5,78.6,16.5,3124,24.2,20361,67.8,11.1,79500,17466,2.68,20327,40795,21.1,940,13346,4.8,3115,3311,3.1,0.0,0.8,0.0,0.0,32.2,758537,285724,471758,9664,42653,22,1009.63,47.3
48351,14138,14209,14445,-2.1,-1.6,14445,5.7,22.2,17.3,48.5,76.2,20.8,0.8,0.6,0.0,1.6,3.4,73.2,89.2,2.3,3.8,85.1,7.5,1518,33.7,7098,76.8,2.4,77500,4865,2.87,20431,37246,16.1,130,1115,-2.0,637,842,0.0,0.0,0.0,0.0,0.0,0.0,0,9995,50925,3704,1860,0,933.68,15.5
48353,15093,15077,15217,-0.8,-0.9,15216,6.3,25.3,17.0,49.8,91.6,5.3,1.0,0.6,0.0,1.4,35.3,58.4,84.4,4.5,22.1,78.7,12.5,1008,17.0,7097,69.7,12.1,52200,5527,2.65,19002,36806,18.5,339,4277,1.0,1044,940,0.0,0.0,0.0,0.0,0.0,0.0,224883,0,179695,12325,16810,1,912.00,16.7
48355,356221,352962,340223,4.7,3.7,340223,6.8,25.4,12.8,50.8,91.4,4.4,0.8,1.9,0.1,1.4,62.0,31.4,80.1,7.7,40.2,79.8,20.0,28867,19.7,143411,58.6,27.5,110300,123915,2.72,23671,47057,18.4,7868,133037,0.6,23172,29355,2.4,0.8,1.9,0.0,35.0,25.3,0,2978505,4314450,13529,661990,2166,838.48,405.8
48357,10758,10734,10223,5.2,5.0,10223,9.0,31.7,10.2,48.6,95.7,0.9,1.5,0.7,0.0,1.2,51.2,46.4,83.6,21.8,42.7,69.5,15.3,500,17.8,4036,70.0,9.8,80100,3736,2.78,23382,49964,17.3,374,4176,0.7,799,1073,0.0,0.0,0.0,0.0,0.0,0.0,0,139177,97444,10288,9184,8,917.63,11.1
48359,2070,2100,2052,0.9,2.3,2052,3.9,30.2,13.4,49.2,92.8,3.7,0.9,1.0,0.0,1.6,14.9,78.8,88.2,3.5,10.4,87.3,31.3,83,17.6,844,72.6,4.9,83700,748,2.35,22519,48929,14.2,38,505,-6.3,168,114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16797,8118,2919,0,1500.53,1.4
48361,83433,82980,81837,2.0,1.4,81837,6.6,24.6,14.8,50.4,88.1,8.6,0.7,1.0,0.1,1.4,6.7,82.0,85.8,2.2,5.3,86.2,13.0,6481,22.9,35780,76.0,9.1,91900,31162,2.62,24736,49507,14.4,1361,19530,1.8,4617,6682,6.1,0.0,0.0,0.0,0.0,26.8,0,114354,851995,10328,85256,144,333.67,245.3
48363,28096,27924,28111,-0.1,-0.7,28111,6.5,24.4,17.9,51.0,94.4,2.4,0.9,0.7,0.1,1.4,19.6,76.0,85.9,6.2,12.9,79.4,15.1,2430,23.7,15211,71.6,10.5,85200,10491,2.64,23655,41670,18.5,627,6702,3.3,2058,2948,0.0,0.0,0.0,0.0,0.0,0.0,307163,0,272673,9972,44899,11,951.79,29.5
48365,23769,23825,23796,-0.1,0.1,23796,6.5,24.2,16.5,50.5,81.0,16.0,0.7,0.5,0.1,1.8,8.8,73.3,87.4,4.1,6.7,83.5,11.8,1737,24.8,10878,81.4,2.6,83900,8873,2.63,26525,52453,12.7,487,7664,-12.0,1587,1651,0.0,0.0,0.0,0.0,0.0,26.8,264006,80032,221953,9638,18337,9,801.75,29.7
48367,123164,120207,116927,5.3,2.8,116927,5.7,24.4,14.2,49.5,94.7,2.0,0.9,0.7,0.1,1.6,11.2,84.2,86.2,4.1,8.5,88.1,25.0,10653,31.0,47139,79.2,6.7,152900,42322,2.72,30692,64515,10.9,2379,26889,3.4,11023,12395,0.0,0.0,0.0,0.0,4.5,24.0,550365,524204,1517829,13971,110365,344,903.48,129.4
48369,9908,9970,10269,-3.5,-2.9,10269,8.3,29.6,12.4,48.3,94.7,1.6,1.7,0.6,0.3,1.1,61.4,36.6,83.4,17.7,49.4,62.5,16.2,367,15.0,3769,71.2,4.7,86400,3215,3.12,19304,44943,21.3,207,3383,11.2,476,718,0.0,0.0,0.0,0.0,0.0,0.0,0,224947,39479,4199,1827,2,880.78,11.7
48371,15893,15724,15507,2.5,1.4,15507,7.6,24.2,12.4,43.3,92.6,4.3,1.1,1.1,0.1,0.9,67.5,27.0,81.8,14.3,52.2,68.7,12.7,825,17.0,5562,65.4,13.1,64300,4588,2.89,20245,47019,16.7,337,4625,3.0,867,1211,0.0,0.0,0.0,0.0,0.0,15.0,0,117045,153994,9730,24316,7,4763.85,3.3
48373,46079,45871,45413,1.5,1.0,45413,5.5,20.7,19.9,46.5,84.3,11.4,2.2,0.7,0.1,1.4,14.0,71.5,85.5,6.4,13.3,76.9,11.3,4558,26.1,23431,79.6,3.1,78600,16980,2.44,19498,37855,20.2,712,8333,-1.6,3527,4518,0.0,0.0,0.0,0.0,0.0,28.3,98527,51110,445440,9587,33372,368,1057.09,43.0
48375,121627,122146,121073,0.5,0.9,121073,8.2,27.5,11.4,48.6,81.3,10.8,1.3,4.6,0.1,2.0,36.7,47.1,78.9,13.9,30.6,75.7,15.6,7520,18.3,48529,58.5,21.0,85900,42751,2.72,19861,37951,23.1,3630,60849,1.3,7901,10506,0.0,1.8,0.0,0.0,17.0,28.0,0,2064050,2489973,20620,326019,785,908.37,133.3
48377,6976,7264,7817,-10.8,-7.1,7818,6.7,26.5,20.2,50.2,94.8,1.4,1.4,1.5,0.0,0.9,82.0,14.9,87.6,30.9,87.1,54.7,23.6,374,15.7,3794,71.9,11.2,48500,2616,2.88,16175,29634,24.8,130,1000,8.1,771,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3170,42509,5616,5009,9,3855.24,2.0
48379,11032,11016,10914,1.1,0.9,10914,4.9,20.7,23.1,49.6,93.7,2.9,1.0,0.7,0.0,1.6,8.2,86.3,86.5,4.1,7.2,82.2,11.0,1375,32.6,5246,81.4,4.7,96300,4232,2.57,21946,44478,13.6,158,1310,4.5,808,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93947,8372,6194,2,229.45,47.6
48381,128220,126644,120725,6.2,4.9,120725,6.7,24.6,13.3,51.0,92.7,3.0,0.9,1.7,0.1,1.6,18.7,75.3,83.8,4.4,10.8,91.1,30.2,9293,19.2,52898,69.1,18.3,141900,48080,2.52,29124,58529,10.3,2397,32194,-0.7,9700,11877,0.0,0.3,0.0,0.0,5.6,26.7,0,0,1465538,12995,131874,108,911.54,132.4
48383,3755,3627,3367,11.5,7.7,3367,7.9,30.1,10.3,47.9,93.0,3.4,1.0,0.6,0.0,2.1,65.3,31.3,86.6,22.4,50.8,61.2,10.6,93,17.7,1364,72.5,3.0,66200,1178,2.87,26633,61250,9.5,115,1313,18.3,310,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4392,23721,7936,2216,9,1175.30,2.9
48385,3371,3329,3309,1.9,0.6,3309,5.3,17.4,27.7,50.5,94.9,1.0,1.7,0.2,0.4,1.8,26.9,69.6,82.1,2.7,13.2,76.6,19.5,392,20.7,2580,76.8,0.2,102200,1127,2.89,17931,33885,20.2,78,541,-1.1,462,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9440,3128,3662,0,699.20,4.7
48387,12446,12505,12864,-3.2,-2.8,12860,5.2,20.5,22.6,51.7,79.2,17.4,1.5,0.3,0.0,1.7,7.0,73.4,84.9,3.0,5.5,76.7,14.5,1059,26.6,6814,70.8,7.7,69200,5052,2.47,19014,31712,16.1,169,1375,-6.1,860,1116,0.0,0.0,0.0,0.0,0.0,0.0,101783,15100,61221,4687,0,8,1036.58,12.4
48389,14349,14077,13783,4.1,2.1,13783,6.0,22.2,12.2,39.8,91.9,5.4,0.8,1.0,0.1,0.8,74.5,19.2,83.3,17.2,62.1,63.2,10.5,603,16.8,4607,75.0,9.7,40100,3542,3.31,15467,40571,21.9,214,2337,1.4,597,529,0.0,0.0,0.0,0.0,44.8,18.0,0,0,113223,10197,12449,3,2635.38,5.2
48391,7302,7268,7383,-1.1,-1.6,7383,6.1,23.3,20.9,50.3,90.0,6.8,1.0,0.8,0.0,1.4,48.7,43.5,84.0,3.8,27.5,78.6,11.2,601,22.4,3702,77.6,4.0,66300,2818,2.50,23174,44548,16.2,150,1744,5.3,490,802,0.0,0.0,0.0,0.0,0.0,0.0,0,17991,61964,8465,0,3,770.44,9.6
48393,928,923,929,-0.1,-0.6,929,5.2,24.1,20.2,51.1,95.4,0.7,0.5,0.2,0.0,3.1,13.4,82.9,87.1,1.4,3.3,92.6,33.2,35,15.6,439,90.1,0.0,104600,374,2.75,36172,67321,3.0,14,0,0.0,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,924.06,1.0
48395,16500,16461,16622,-0.7,-1.0,16622,6.6,24.2,18.0,50.6,75.5,21.3,0.9,0.8,0.0,1.5,19.2,58.3,91.1,5.4,15.3,76.3,15.8,956,26.5,8438,71.2,8.8,77400,5851,2.79,21709,40601,20.7,278,2740,8.7,1259,1000,0.0,0.0,0.0,0.0,0.0,29.7,0,0,115236,7285,15197,9,855.68,19.4
48397,87809,85290,78337,12.1,8.9,78337,6.3,28.4,11.2,50.9,88.5,6.1,0.7,2.7,0.1,1.8,16.7,72.8,89.3,9.5,15.7,91.2,36.5,5062,30.8,29844,83.6,7.6,187800,26820,2.99,34617,86119,5.9,1885,20809,0.6,8027,8194,3.8,0.0,0.0,0.0,5.9,29.8,301261,0,946288,12797,105900,741,127.04,616.7
48399,10416,10302,10501,-0.8,-1.9,10501,5.8,24.2,20.8,50.2,94.3,2.6,1.5,0.6,0.0,1.0,33.6,62.8,94.0,5.5,13.1,77.6,14.9,877,18.1,5257,73.3,5.1,59100,3818,2.67,20235,37667,21.9,231,2355,2.6,855,1245,0.0,0.0,0.0,0.0,0.0,0.0,206973,24642,128394,12439,5612,1,1050.95,10.0
48401,53923,53973,53336,1.1,1.2,53330,6.6,23.1,15.0,47.1,79.1,17.6,1.0,0.6,0.1,1.6,15.7,64.9,81.8,6.4,13.2,79.8,13.8,4364,24.1,21200,76.0,6.0,93000,17772,2.73,21640,45752,17.8,834,12017,1.0,3066,3256,0.0,0.0,0.0,0.0,0.0,0.0,0,99785,354320,7313,29742,0,924.03,57.7
48403,10350,10389,10835,-4.5,-4.1,10834,4.1,18.5,28.7,51.0,90.1,7.5,0.8,0.4,0.0,1.3,3.8,86.7,90.8,1.7,5.0,80.3,13.4,1488,28.8,7927,87.2,1.5,69300,4161,2.52,18762,32963,25.8,171,1310,-7.8,730,599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51907,5116,3346,0,491.39,22.0
48405,8610,8741,8864,-2.9,-1.4,8865,5.9,20.7,24.5,51.3,75.0,22.6,0.6,0.4,0.0,1.4,7.0,68.8,90.6,1.7,4.5,77.2,12.4,901,26.5,5305,77.7,4.2,68100,3275,2.63,18695,28390,26.4,129,1165,0.3,534,494,0.0,0.0,0.0,0.0,0.0,0.0,0,6382,70092,8070,1381,0,530.66,16.7
48407,27099,26804,26381,2.7,1.6,26384,5.5,22.5,19.3,49.7,86.0,10.5,0.9,0.6,0.0,1.9,12.0,75.4,87.2,3.2,8.5,78.9,12.0,2308,40.4,13042,83.0,2.6,88200,9425,2.81,24733,46107,20.1,196,1014,1.6,1798,1894,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54707,2207,3968,5,569.24,46.3
48409,66915,66257,64807,3.3,2.2,64804,7.2,27.4,13.8,50.0,94.3,2.1,0.9,1.1,0.1,1.4,55.4,40.8,83.4,4.8,35.8,77.0,14.7,5350,22.3,26744,68.6,15.2,89800,22147,2.91,23373,50657,17.0,1044,15936,5.0,4298,5226,0.0,0.0,0.0,0.0,27.2,27.6,0,135182,621585,9101,77569,215,693.45,93.5
48411,5622,5712,6131,-8.3,-6.8,6131,5.4,20.2,21.2,45.3,93.4,3.6,1.3,0.3,0.0,1.4,29.0,66.1,87.7,7.4,21.6,81.0,13.1,457,18.8,3157,79.4,3.9,71300,2035,2.67,18009,37743,15.2,147,804,-1.7,605,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18078,60473,10246,4105,0,1135.30,5.4
48413,3162,3197,3461,-8.6,-7.6,3461,6.0,28.0,14.9,49.3,95.5,1.8,0.6,0.4,0.0,1.7,50.9,46.6,88.1,13.0,34.2,76.3,21.9,169,23.8,1484,73.8,8.1,86400,1078,3.05,24787,50648,22.8,54,508,12.1,267,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13063,10353,3770,333,1,1310.63,2.6
48415,17328,17267,16921,2.4,2.0,16921,7.4,25.5,13.7,46.0,91.4,5.2,1.2,0.8,0.1,1.4,38.5,55.2,81.7,6.7,28.7,76.1,14.4,1065,16.0,7175,71.9,9.4,87200,5846,2.60,22860,47513,15.7,434,5743,6.0,1089,1408,0.0,3.6,0.0,0.0,12.7,18.4,0,0,199581,12443,20636,6,905.44,18.7
48417,3343,3374,3378,-1.0,-0.1,3378,5.4,23.6,18.4,51.3,96.1,1.3,0.7,0.3,0.1,1.5,10.8,86.3,91.6,4.7,8.4,87.1,25.4,200,18.7,1748,75.1,7.1,66200,1445,2.29,25436,47277,16.1,129,1445,11.1,447,584,0.0,0.0,0.0,0.0,0.0,0.0,0,4120,14844,4764,1905,0,914.29,3.7
48419,25515,25865,25448,0.3,1.6,25448,7.2,26.6,15.9,50.4,79.6,17.6,0.9,0.7,0.0,1.2,17.6,63.5,89.9,9.8,15.4,77.5,13.7,1826,23.1,11808,71.7,5.3,72000,9781,2.59,21126,37081,22.1,523,7005,-2.6,1672,1960,0.0,0.0,0.0,0.0,0.0,25.6,552023,97607,246528,9345,14912,16,795.58,32.0
48421,3084,3085,3034,1.6,1.7,3034,7.2,28.5,13.9,47.9,96.1,0.9,1.5,0.5,0.0,1.0,42.3,55.5,83.1,17.8,33.9,77.0,20.0,180,13.7,1267,80.2,3.4,81900,949,3.15,21936,48185,13.7,61,449,11.1,232,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10079,3486,0,11,923.04,3.3
48423,218842,216670,209714,4.4,3.3,209714,7.0,25.1,15.2,51.7,78.2,17.9,0.8,1.4,0.1,1.5,18.3,61.3,81.2,9.1,16.9,85.2,24.5,15549,22.1,87744,67.0,17.1,120800,78459,2.64,25626,47432,16.7,5668,89369,3.7,17046,21265,7.2,0.0,0.0,0.0,6.9,22.2,5423538,922104,3110146,15706,337268,373,921.45,227.6
48425,8694,8624,8490,2.4,1.6,8490,4.9,24.2,17.2,51.0,94.5,1.2,1.3,0.9,0.1,2.1,19.1,77.1,82.0,7.4,16.4,84.4,29.0,774,26.4,3677,73.8,5.4,139900,3193,2.58,28134,55269,9.3,195,3482,5.9,718,810,0.0,0.0,0.0,0.0,0.0,18.0,0,14819,55179,7164,23122,6,186.46,45.5
48427,62955,62390,60968,3.3,2.3,60968,10.1,33.3,11.0,51.3,98.8,0.4,0.3,0.3,0.0,0.2,95.7,3.9,91.0,31.3,95.6,45.0,8.6,1007,21.2,19540,78.3,7.3,62900,15949,3.81,11584,24927,39.2,557,9955,0.8,6670,6656,0.0,0.0,1.9,0.0,73.2,26.1,0,0,445281,7306,26162,0,1223.18,49.8
48429,9405,9350,9630,-2.3,-2.9,9630,5.5,22.4,18.8,47.9,95.0,2.5,1.1,0.4,0.0,0.9,22.4,73.7,80.6,5.9,15.6,80.6,15.6,624,17.4,4904,75.1,7.8,72400,3509,2.50,20535,41728,18.8,255,2276,-4.0,902,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21378,78824,8334,6240,0,896.72,10.7
48431,1339,1230,1143,17.1,7.6,1143,5.4,24.5,16.7,46.9,94.6,1.4,1.9,0.2,0.1,1.9,37.0,59.3,89.5,11.6,27.5,76.9,22.3,23,20.1,612,66.2,1.8,71900,458,2.88,20157,50543,15.1,46,406,17.0,159,186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,923.45,1.2
48433,1403,1430,1490,-5.8,-4.0,1490,5.2,22.0,24.9,51.2,92.2,4.1,1.4,0.8,0.0,1.5,15.6,78.5,95.6,2.4,10.4,74.6,20.2,122,18.0,924,78.7,3.2,49900,578,2.27,24063,42429,16.6,48,426,13.6,143,205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8605,6254,0,0,916.31,1.6
48435,3972,4001,4128,-3.8,-3.1,4128,7.6,25.7,15.7,49.5,97.0,0.9,0.8,0.4,0.0,0.8,61.1,37.8,90.6,9.4,47.3,76.9,17.9,188,14.8,2013,65.1,8.4,80700,1445,2.79,27721,53806,7.3,139,1268,-4.4,415,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29253,41916,9762,9712,0,1453.93,2.8
48437,7581,7761,7854,-3.5,-1.2,7854,7.1,26.0,17.5,47.1,89.1,7.7,1.5,0.4,0.1,1.3,42.1,49.3,78.5,5.5,25.2,78.3,16.3,616,16.7,3200,73.1,7.8,62600,2604,2.75,17880,36753,23.1,148,1043,0.1,480,582,0.0,0.0,0.0,0.0,10.7,29.6,0,42385,35247,4619,4002,0,890.16,8.8
48439,1945360,1913943,1809537,7.5,5.8,1809034,7.4,27.3,9.9,51.0,75.7,15.9,0.9,5.0,0.2,2.2,27.6,50.1,82.4,15.6,27.7,84.5,29.5,118263,26.0,730656,61.7,27.7,136400,659736,2.77,28266,56853,15.2,38782,729252,3.5,149232,158104,10.3,0.7,6.1,0.0,11.8,30.0,43337529,25801512,24931407,14582,3763516,8179,863.61,2094.7
48441,135143,133866,131510,2.8,1.8,131506,7.3,24.4,13.7,51.2,86.8,7.8,1.0,1.8,0.1,2.5,23.1,65.8,76.9,5.7,15.0,85.4,24.4,12003,16.0,56338,60.8,19.5,95800,49304,2.56,23141,44891,17.4,3379,53910,0.6,9596,12030,0.0,0.0,0.0,0.0,0.0,22.1,0,1079748,2063290,16305,246182,284,915.55,143.6
48443,927,905,984,-5.8,-8.0,984,6.2,19.5,23.3,47.4,90.8,1.2,3.0,3.7,0.0,1.3,47.8,45.8,85.8,9.9,49.3,74.5,17.4,62,16.1,697,72.2,1.0,57000,403,2.08,31578,39479,10.0,16,74,-17.8,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3875,4226,0,0,2358.03,0.4
48445,12739,12739,12651,0.7,0.7,12651,7.8,26.9,14.6,47.3,92.1,5.0,1.1,0.6,0.0,1.2,53.0,41.6,79.7,9.8,35.9,69.1,15.5,490,20.0,4839,72.2,7.2,64900,4067,2.83,21201,37679,14.0,235,2423,-0.3,631,703,0.0,0.0,0.0,0.0,0.0,20.7,0,87341,133700,11012,9946,6,888.84,14.2
48447,1608,1598,1641,-2.0,-2.6,1641,4.3,21.5,25.3,51.2,96.9,0.9,0.8,0.4,0.0,0.9,11.2,86.2,94.9,4.3,7.0,80.1,19.8,137,23.4,1073,72.7,3.8,57500,758,2.11,24086,39286,13.7,49,270,12.0,226,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3416,6813,4195,0,0,912.55,1.8
48449,32506,32654,32334,0.5,1.0,32334,8.2,29.5,12.7,50.6,85.0,10.3,2.4,0.9,0.2,1.2,40.9,47.5,86.7,19.3,36.2,72.1,13.8,1752,18.2,12017,71.8,10.7,91600,10725,2.98,19356,42939,22.0,634,13703,-3.4,1637,2249,0.0,0.0,0.0,0.0,0.0,0.0,1291453,0,425109,14594,40665,0,406.05,79.6
48451,116608,114955,110224,5.8,4.3,110224,6.8,23.5,14.4,50.5,90.9,4.7,1.1,1.3,0.1,1.9,37.3,55.9,74.9,6.9,24.0,82.6,21.6,8975,16.9,47101,64.2,18.8,99000,42286,2.50,23712,44545,16.2,2738,39341,6.2,7754,10356,0.0,1.2,0.0,0.0,0.0,24.3,0,0,0,0,0,526,1521.97,72.4
